id,label,tipo,x_cartesiano,y_cartesiano,latitude,longitude
922,TC10.001.1241,equipamento,-27.5739,14.5806,-3.1230075449045605,-41.76468845393939
923,TC10.001.1233,equipamento,-27.5739,18.7939,-3.122969632332124,-41.76468845393939
924,SECH10.001.1243,equipamento,-27.5739,23.7939,-3.122924640790534,-41.76468845393939
925,SECH16.001.1234,equipamento,-27.5739,28.7939,-3.1228796492489437,-41.76468845393939
926,SECH16.001.1244,equipamento,-27.5739,28.924,-3.122878478569031,-41.76468845393939
927,DISJUNTOR4.001.1509,equipamento,-27.5632,-28.6017,-3.1233961125538423,-41.76468835767712
928,DISJUNTOR4.001.1504,equipamento,-27.5632,-26.2061,-3.1233745562064357,-41.76468835767712
929,DISJUNTOR4.001.1505,equipamento,-27.5632,-21.6017,-3.1233331243956157,-41.76468835767712
930,TC4.001.1187,equipamento,-27.5359,-21.1434,-3.123329000470914,-41.764688112073394
931,TC4.001.1180,equipamento,-27.5359,-16.2061,-3.123284573123255,-41.764688112073394
932,SECH4.001.1183,equipamento,-27.5359,-11.2061,-3.123239581581665,-41.764688112073394
933,SECH4.001.1185,equipamento,-27.5359,-7.6257,-3.123207364038563,-41.764688112073394
934,BUSIP54.001.1628,equipamento,-27.4922,82.1913,-3.122399162980362,-41.76468771892748
935,SECV10.002.1381,equipamento,-27.2871,-1.7725,-3.123154695140316,-41.764685873750715
936,SECV10.001.1377,equipamento,-27.2871,-1.2061,-3.1231495984984847,-41.764685873750715
937,SECV10.001.1382,equipamento,-27.2871,3.7939,-3.1231046069568946,-41.764685873750715
938,SECV10.001.1385,equipamento,-27.2871,5.318,-3.123090892635187,-41.764685873750715
939,IP4.002.1324,equipamento,-27.1682,-73.7471,-3.123802344782183,-41.76468480406999
940,IP4.002.1327,equipamento,-27.1682,-71.2061,-3.123779480080747,-41.76468480406999
941,SECV4.003.1328,equipamento,-27.1682,-66.2061,-3.123734488539157,-41.76468480406999
942,SECV4.001.1318,equipamento,-27.1682,-61.2061,-3.123689496997567,-41.76468480406999
943,SECV4.001.1317,equipamento,-27.1682,-60.1375,-3.123679881405298,-41.76468480406999
944,REATOR4.001.1425,equipamento,-25.717,-95.9557,-3.124002184612295,-41.76467174838725
945,REATOR4.001.1426,equipamento,-25.717,-91.2061,-3.123959446247108,-41.76467174838725
946,REATOR4.001.1428,equipamento,-25.717,-88.9557,-3.123939196454069,-41.76467174838725
947,REATOR4.001.1427,equipamento,-24.9473,-88.9557,-3.123939196454069,-41.76466482380139
948,pp_74,ponto_passagem,-24.9473,-86.2061,-3.1239144547055178,-41.76466482380139
949,pp_75,ponto_passagem,-24.9473,-81.2061,-3.1238694631639277,-41.76466482380139
950,pp_76,ponto_passagem,-24.9473,-71.2061,-3.123779480080747,-41.76466482380139
951,pp_77,ponto_passagem,-24.9473,-66.2061,-3.123734488539157,-41.76466482380139
952,pp_78,ponto_passagem,-24.9473,-61.2061,-3.123689496997567,-41.76466482380139
953,BUSCSB6.001.1802,equipamento,-24.9473,-55.1665,-3.1236351508146494,-41.76466482380139
954,BUSCSB6.001.1809,equipamento,-24.9473,-48.1501,-3.1235720150841666,-41.76466482380139
955,BUSIP8.001.1567,equipamento,-24.9473,-46.9114,-3.123560868879653,-41.76466482380139
956,BUSIP8.001.1569,equipamento,-24.9473,-39.8795,-3.1234975936753915,-41.76466482380139
957,BUSIP23.001.1735,equipamento,-24.9473,-38.5504,-3.123485634023806,-41.76466482380139
958,BUSIP23.001.1736,equipamento,-24.9473,-31.4406,-3.1234216578513263,-41.76466482380139
959,pp_79,ponto_passagem,-24.9473,-26.2061,-3.1233745562064357,-41.76466482380139
960,pp_80,ponto_passagem,-24.9473,-16.2061,-3.123284573123255,-41.76466482380139
961,pp_81,ponto_passagem,-24.9473,-11.2061,-3.123239581581665,-41.76466482380139
962,pp_82,ponto_passagem,-24.9473,-1.2061,-3.1231495984984847,-41.76466482380139
963,pp_83,ponto_passagem,-24.9473,3.7939,-3.1231046069568946,-41.76466482380139
964,pp_84,ponto_passagem,-24.9473,8.7939,-3.123059615415304,-41.76466482380139
965,pp_85,ponto_passagem,-24.9473,18.7939,-3.122969632332124,-41.76466482380139
966,pp_86,ponto_passagem,-24.9473,23.7939,-3.122924640790534,-41.76466482380139
967,pp_87,ponto_passagem,-24.9473,28.7939,-3.1228796492489437,-41.76466482380139
968,BUSCSB17.001.1859,equipamento,-24.9473,58.4488,-3.122612805315603,-41.76466482380139
969,BUSCSB17.001.1856,equipamento,-24.9473,65.5546,-3.122548865136357,-41.76466482380139
970,BUSIP39.001.1678,equipamento,-24.9473,66.745,-3.122538153550135,-41.76466482380139
971,BUSIP39.001.1679,equipamento,-24.9473,73.7932,-3.1224747316734476,-41.76466482380139
972,BUSIP53.001.1613,equipamento,-24.9473,75.1223,-3.122462772021862,-41.76466482380139
973,BUSIP53.001.1624,equipamento,-22.2214,82.1913,-3.122399162980362,-41.764640300313545
974,SECV9.002.1259,equipamento,-21.6039,-1.7506,-3.123154498077364,-41.76463474499099
975,SECV9.002.1258,equipamento,-21.6039,-1.2061,-3.1231495984984847,-41.76463474499099
976,SECV9.002.1263,equipamento,-21.6039,3.7939,-3.1231046069568946,-41.76463474499099
977,SECV9.001.1260,equipamento,-21.6039,5.3412,-3.123090683874434,-41.76463474499099
978,TC9.001.1122,equipamento,-21.5734,14.6034,-3.1230073397431304,-41.764634470598544
979,TC9.001.1132,equipamento,-21.5734,18.7939,-3.122969632332124,-41.764634470598544
980,SECH9.001.1126,equipamento,-21.5734,23.7939,-3.122924640790534,-41.764634470598544
981,SECH15.001.1124,equipamento,-21.5734,28.7939,-3.1228796492489437,-41.764634470598544
982,SECH15.001.1125,equipamento,-21.5734,28.9479,-3.1228782635094627,-41.764634470598544
983,TC3.001.1191,equipamento,-21.5117,-21.1206,-3.123328795309484,-41.764633915516114
984,TC3.001.1196,equipamento,-21.5117,-16.2061,-3.123284573123255,-41.764633915516114
985,SECH3.001.1192,equipamento,-21.5117,-11.2061,-3.123239581581665,-41.764633915516114
986,SECH3.001.1197,equipamento,-21.5117,-7.6032,-3.1232071615766257,-41.764633915516114
987,IP3.001.1335,equipamento,-21.4916,-73.7251,-3.1238021468194,-41.76463373468699
988,IP3.001.1336,equipamento,-21.4916,-71.2061,-3.123779480080747,-41.76463373468699
989,SECV3.003.1330,equipamento,-21.4916,-66.2061,-3.123734488539157,-41.76463373468699
990,SECV3.003.1340,equipamento,-21.4916,-61.2061,-3.123689496997567,-41.76463373468699
991,SECV3.001.1337,equipamento,-21.4916,-60.1143,-3.123679672644545,-41.76463373468699
992,DISJUNTOR9.001.1465,equipamento,-21.3764,6.0146,-3.1230846244136123,-41.76463269829321
993,DISJUNTOR9.001.1462,equipamento,-21.3764,8.7939,-3.123059615415304,-41.76463269829321
994,DISJUNTOR9.001.1464,equipamento,-21.3764,13.0146,-3.123021636255386,-41.76463269829321
995,DISJUNTOR3.001.1511,equipamento,-21.3171,-28.579,-3.1233959082922436,-41.764632164802315
996,DISJUNTOR3.001.1519,equipamento,-21.3171,-26.2061,-3.1233745562064357,-41.764632164802315
997,DISJUNTOR3.001.1512,equipamento,-21.3171,-21.579,-3.123332920134017,-41.764632164802315
998,BUSCSB17.001.1847,equipamento,-21.2031,58.4488,-3.122612805315603,-41.764631139204305
999,BUSCSB17.001.1854,equipamento,-21.2031,58.7939,-3.1226096999994026,-41.764631139204305
1000,BUSCSB17.001.1850,equipamento,-21.2031,63.7939,-3.122564708457812,-41.764631139204305
1001,BUSCSB17.001.1860,equipamento,-21.2031,65.5546,-3.122548865136357,-41.764631139204305
1002,BUSIP39.001.1669,equipamento,-21.1713,66.745,-3.122538153550135,-41.764630853116444
1003,BUSIP39.001.1672,equipamento,-21.1713,68.7939,-3.122519716916222,-41.764630853116444
1004,BUSIP39.001.1673,equipamento,-21.1713,73.7932,-3.1224747316734476,-41.764630853116444
1005,BUSCSB6.001.1804,equipamento,-21.008,-55.1665,-3.1236351508146494,-41.76462938399228
1006,BUSCSB6.001.1807,equipamento,-21.008,-51.2061,-3.1235995139143866,-41.76462938399228
1007,BUSCSB6.001.1813,equipamento,-21.008,-48.1501,-3.1235720150841666,-41.76462938399228
1008,BUSIP8.001.1570,equipamento,-20.9763,-46.9114,-3.123560868879653,-41.76462909880406
1009,BUSIP8.001.1574,equipamento,-20.9763,-46.2061,-3.123554522372796,-41.76462909880406
1010,BUSIP8.001.1566,equipamento,-20.9763,-41.2061,-3.123509530831206,-41.76462909880406
1011,BUSIP8.001.1582,equipamento,-20.9763,-39.8795,-3.1234975936753915,-41.76462909880406
1012,REATOR4.001.1432,equipamento,-19.9473,-88.9557,-3.123939196454069,-41.76461984143255
1013,pp_88,ponto_passagem,-19.9473,-86.2061,-3.1239144547055178,-41.76461984143255
1014,pp_89,ponto_passagem,-19.9473,-81.2061,-3.1238694631639277,-41.76461984143255
1015,IP3.001.1333,equipamento,-19.9473,-73.7251,-3.1238021468194,-41.76461984143255
1016,SECV3.001.1341,equipamento,-19.9473,-60.1143,-3.123679672644545,-41.76461984143255
1017,BUSIP22.001.1753,equipamento,-19.9473,-38.5504,-3.123485634023806,-41.76461984143255
1018,BUSIP22.001.1739,equipamento,-19.9473,-31.4406,-3.1234216578513263,-41.76461984143255
1019,DISJUNTOR3.001.1515,equipamento,-19.9473,-28.579,-3.1233959082922436,-41.76461984143255
1020,DISJUNTOR3.001.1516,equipamento,-19.9473,-21.579,-3.123332920134017,-41.76461984143255
1021,TC3.001.1194,equipamento,-19.9473,-21.1206,-3.123328795309484,-41.76461984143255
1022,SECH3.001.1199,equipamento,-19.9473,-7.6032,-3.1232071615766257,-41.76461984143255
1023,SECV9.002.1257,equipamento,-19.9473,-1.7506,-3.123154498077364,-41.76461984143255
1024,SECV9.001.1261,equipamento,-19.9473,5.3412,-3.123090683874434,-41.76461984143255
1025,DISJUNTOR9.001.1459,equipamento,-19.9473,6.0146,-3.1230846244136123,-41.76461984143255
1026,DISJUNTOR9.001.1463,equipamento,-19.9473,13.0146,-3.123021636255386,-41.76461984143255
1027,TC9.001.1121,equipamento,-19.9473,14.6034,-3.1230073397431304,-41.76461984143255
1028,SECH15.001.1120,equipamento,-19.9473,28.9479,-3.1228782635094627,-41.76461984143255
1029,BUSIP52.001.1627,equipamento,-19.9473,75.1223,-3.122462772021862,-41.76461984143255
1030,BUSCSB16.001.1869,equipamento,-18.7306,58.5709,-3.1226117066221573,-41.76460889542292
1031,BUSCSB16.001.1876,equipamento,-18.7306,58.7939,-3.1226096999994026,-41.76460889542292
1032,BUSCSB16.001.1868,equipamento,-18.7306,63.7939,-3.122564708457812,-41.76460889542292
1033,BUSCSB16.001.1872,equipamento,-18.7306,65.5709,-3.122548718463931,-41.76460889542292
1034,BUSIP38.001.1699,equipamento,-18.718,66.7857,-3.1225377873189863,-41.76460878206735
1035,BUSIP38.001.1695,equipamento,-18.718,68.7939,-3.122519716916222,-41.76460878206735
1036,BUSIP38.001.1704,equipamento,-18.718,73.7939,-3.122474725374632,-41.76460878206735
1037,BUSIP52.001.1693,equipamento,-18.718,74.1813,-3.1224712394299896,-41.76460878206735
1038,REATOR4.001.1430,equipamento,-18.717,-95.9557,-3.124002184612295,-41.76460877307087
1039,REATOR4.001.1431,equipamento,-18.717,-91.2061,-3.123959446247108,-41.76460877307087
1040,REATOR4.001.1429,equipamento,-18.717,-88.9557,-3.123939196454069,-41.76460877307087
1041,BUSCSB5.001.1819,equipamento,-18.5355,-55.1339,-3.123634857469798,-41.764607140210884
1042,BUSCSB5.001.1817,equipamento,-18.5355,-51.2061,-3.1235995139143866,-41.764607140210884
1043,BUSCSB5.001.1814,equipamento,-18.5355,-48.1339,-3.1235718693115717,-41.764607140210884
1044,BUSIP7.001.1594,equipamento,-18.5229,-46.8633,-3.1235604360610227,-41.764607026855316
1045,BUSIP7.001.1595,equipamento,-18.5229,-46.2061,-3.123554522372796,-41.764607026855316
1046,BUSIP7.001.1588,equipamento,-18.5229,-41.2061,-3.123509530831206,-41.764607026855316
1047,BUSIP22.001.1601,equipamento,-18.5229,-39.8119,-3.123496985389749,-41.764607026855316
1048,BUSIP51.001.1630,equipamento,-16.9506,82.1913,-3.122399162980362,-41.764592881699606
1049,REATOR3.001.1438,equipamento,-15.9199,-95.939,-3.1240020343405464,-41.76458360903409
1050,REATOR3.001.1433,equipamento,-15.9199,-91.2061,-3.123959446247108,-41.76458360903409
1051,REATOR3.001.1440,equipamento,-15.9199,-88.939,-3.12393904618232,-41.76458360903409
1052,REATOR3.001.1434,equipamento,-14.9473,-88.939,-3.12393904618232,-41.76457485906371
1053,pp_90,ponto_passagem,-14.9473,-86.2061,-3.1239144547055178,-41.76457485906371
1054,pp_91,ponto_passagem,-14.9473,-81.2061,-3.1238694631639277,-41.76457485906371
1055,IP3.001.1334,equipamento,-14.9473,-73.7251,-3.1238021468194,-41.76457485906371
1056,SECV3.001.1339,equipamento,-14.9473,-60.1143,-3.123679672644545,-41.76457485906371
1057,BUSCSB5.001.1820,equipamento,-14.9473,-55.1339,-3.123634857469798,-41.76457485906371
1058,BUSCSB5.001.1818,equipamento,-14.9473,-48.1339,-3.1235718693115717,-41.76457485906371
1059,BUSIP7.001.1597,equipamento,-14.9473,-46.8633,-3.1235604360610227,-41.76457485906371
1060,BUSIP7.001.1585,equipamento,-14.9473,-39.8119,-3.123496985389749,-41.76457485906371
1061,BUSIP21.001.1746,equipamento,-14.9473,-38.5504,-3.123485634023806,-41.76457485906371
1062,BUSIP21.001.1731,equipamento,-14.9473,-31.4406,-3.1234216578513263,-41.76457485906371
1063,DISJUNTOR3.001.1513,equipamento,-14.9473,-28.579,-3.1233959082922436,-41.76457485906371
1064,DISJUNTOR3.001.1517,equipamento,-14.9473,-21.579,-3.123332920134017,-41.76457485906371
1065,TC3.001.1198,equipamento,-14.9473,-21.1206,-3.123328795309484,-41.76457485906371
1066,SECH3.001.1195,equipamento,-14.9473,-7.6032,-3.1232071615766257,-41.76457485906371
1067,SECV9.002.1268,equipamento,-14.9473,-1.7506,-3.123154498077364,-41.76457485906371
1068,SECV9.001.1266,equipamento,-14.9473,5.3412,-3.123090683874434,-41.76457485906371
1069,DISJUNTOR9.001.1461,equipamento,-14.9473,6.0146,-3.1230846244136123,-41.76457485906371
1070,DISJUNTOR9.001.1460,equipamento,-14.9473,13.0146,-3.123021636255386,-41.76457485906371
1071,TC9.001.1127,equipamento,-14.9473,14.6034,-3.1230073397431304,-41.76457485906371
1072,SECH15.001.1129,equipamento,-14.9473,28.9479,-3.1228782635094627,-41.76457485906371
1073,BUSCSB16.001.1870,equipamento,-14.9473,58.5709,-3.1226117066221573,-41.76457485906371
1074,BUSCSB16.001.1874,equipamento,-14.9473,65.5709,-3.122548718463931,-41.76457485906371
1075,BUSIP38.001.1697,equipamento,-14.9473,66.7857,-3.1225377873189863,-41.76457485906371
1076,BUSIP38.001.1701,equipamento,-14.9473,74.1813,-3.1224712394299896,-41.76457485906371
1077,BUSIP51.001.1633,equipamento,-14.9473,75.1223,-3.122462772021862,-41.76457485906371
1078,SECV9.002.1262,equipamento,-14.5196,-1.7506,-3.123154498077364,-41.764571011271876
1079,SECV9.001.1267,equipamento,-14.5196,-1.2061,-3.1231495984984847,-41.764571011271876
1080,SECV9.001.1265,equipamento,-14.5196,3.7939,-3.1231046069568946,-41.764571011271876
1081,SECV9.001.1264,equipamento,-14.5196,5.3412,-3.123090683874434,-41.764571011271876
1082,IP3.001.1338,equipamento,-14.4007,-73.7251,-3.1238021468194,-41.76456994159114
1083,IP3.001.1331,equipamento,-14.4007,-71.2061,-3.123779480080747,-41.76456994159114
1084,SECV3.001.1329,equipamento,-14.4007,-66.2061,-3.123734488539157,-41.76456994159114
1085,SECV3.001.1342,equipamento,-14.4007,-61.2061,-3.123689496997567,-41.76456994159114
1086,SECV3.001.1332,equipamento,-14.4007,-60.1143,-3.123679672644545,-41.76456994159114
1087,DISJUNTOR9.001.1466,equipamento,-14.3764,6.0146,-3.1230846244136123,-41.76456972297683
1088,DISJUNTOR9.001.1457,equipamento,-14.3764,8.7939,-3.123059615415304,-41.76456972297683
1089,DISJUNTOR9.001.1458,equipamento,-14.3764,13.0146,-3.123021636255386,-41.76456972297683
1090,TC9.001.1131,equipamento,-14.3323,14.6034,-3.1230073397431304,-41.76456932623234
1091,TC9.001.1123,equipamento,-14.3323,18.7939,-3.122969632332124,-41.76456932623234
1092,SECH9.001.1119,equipamento,-14.3323,23.7939,-3.122924640790534,-41.76456932623234
1093,SECH15.001.1128,equipamento,-14.3323,28.7939,-3.1228796492489437,-41.76456932623234
1094,SECH15.001.1130,equipamento,-14.3323,28.9479,-3.1228782635094627,-41.76456932623234
1095,DISJUNTOR3.001.1514,equipamento,-14.3171,-28.579,-3.1233959082922436,-41.76456918948594
1096,DISJUNTOR3.001.1518,equipamento,-14.3171,-26.2061,-3.1233745562064357,-41.76456918948594
1097,DISJUNTOR3.001.1520,equipamento,-14.3171,-21.579,-3.123332920134017,-41.76456918948594
1098,TC3.001.1189,equipamento,-14.271,-21.1206,-3.123328795309484,-41.7645687747485
1099,TC3.001.1188,equipamento,-14.271,-16.2061,-3.123284573123255,-41.7645687747485
1100,SECH3.001.1193,equipamento,-14.271,-11.2061,-3.123239581581665,-41.7645687747485
1101,SECH3.001.1190,equipamento,-14.271,-7.6032,-3.1232071615766257,-41.7645687747485
1102,SECV8.002.1274,equipamento,-13.9949,-1.7376,-3.1231543810993556,-41.76456629082209
1103,SECV8.002.1273,equipamento,-13.9949,-1.2061,-3.1231495984984847,-41.76456629082209
1104,SECV8.002.1271,equipamento,-13.9949,3.7939,-3.1231046069568946,-41.76456629082209
1105,SECV8.001.1278,equipamento,-13.9949,5.355,-3.123090559697779,-41.76456629082209
1106,TC8.001.1138,equipamento,-13.9284,14.6166,-3.123007220965461,-41.76456569255658
1107,TC8.001.1142,equipamento,-13.9284,18.7939,-3.122969632332124,-41.76456569255658
1108,SECH8.001.1136,equipamento,-13.9284,23.7939,-3.122924640790534,-41.76456569255658
1109,SECH14.001.1137,equipamento,-13.9284,28.7939,-3.1228796492489437,-41.76456569255658
1110,SECH14.001.1140,equipamento,-13.9284,28.9617,-3.1228781393328076,-41.76456569255658
1111,IP2.001.1354,equipamento,-13.8825,-73.712,-3.123802028941561,-41.76456527961844
1112,IP2.001.1348,equipamento,-13.8825,-71.2061,-3.123779480080747,-41.76456527961844
1113,SECV2.003.1351,equipamento,-13.8825,-66.2061,-3.123734488539157,-41.76456527961844
1114,SECV2.001.1353,equipamento,-13.8825,-61.2061,-3.123689496997567,-41.76456527961844
1115,SECV2.001.1344,equipamento,-13.8825,-60.1005,-3.1236795484678903,-41.76456527961844
1116,TC2.001.1205,equipamento,-13.8667,-21.1075,-3.1233286774316453,-41.76456513747415
1117,TC2.001.1202,equipamento,-13.8667,-16.2061,-3.123284573123255,-41.76456513747415
1118,SECH2.001.1203,equipamento,-13.8667,-11.2061,-3.123239581581665,-41.76456513747415
1119,SECH2.001.1204,equipamento,-13.8667,-7.5901,-3.123207043698787,-41.76456513747415
1120,DISJUNTOR8.001.1471,equipamento,-13.7744,6.0276,-3.1230845074356046,-41.764564307099626
1121,DISJUNTOR8.001.1469,equipamento,-13.7744,8.7939,-3.123059615415304,-41.764564307099626
1122,DISJUNTOR8.001.1473,equipamento,-13.7744,13.0276,-3.123021519277378,-41.764564307099626
1123,DISJUNTOR2.001.1522,equipamento,-13.7151,-28.5659,-3.1233957904144045,-41.76456377360873
1124,DISJUNTOR2.001.1524,equipamento,-13.7151,-26.2061,-3.1233745562064357,-41.76456377360873
1125,DISJUNTOR2.001.1523,equipamento,-13.7151,-21.5659,-3.123332802256178,-41.76456377360873
1126,BUSCSB16.001.1875,equipamento,-11.7306,58.5709,-3.1226117066221573,-41.764545920106535
1127,BUSCSB16.001.1873,equipamento,-11.7306,58.7939,-3.1226096999994026,-41.764545920106535
1128,BUSCSB16.001.1877,equipamento,-11.7306,63.7939,-3.122564708457812,-41.764545920106535
1129,BUSCSB16.001.1871,equipamento,-11.7306,65.5709,-3.122548718463931,-41.764545920106535
1130,BUSIP51.001.1631,equipamento,-11.6798,75.1223,-3.122462772021862,-41.76454546308567
1131,BUSIP51.001.1616,equipamento,-11.6798,78.7939,-3.122429733833042,-41.76454546308567
1132,BUSIP51.001.1625,equipamento,-11.6798,82.1913,-3.122399162980362,-41.76454546308567
1133,BUSCSB5.001.1816,equipamento,-11.5355,-55.1339,-3.123634857469798,-41.7645441648945
1134,BUSCSB5.001.1821,equipamento,-11.5355,-51.2061,-3.1235995139143866,-41.7645441648945
1135,BUSCSB5.001.1815,equipamento,-11.5355,-48.1339,-3.1235718693115717,-41.7645441648945
1136,REATOR3.001.1439,equipamento,-9.9473,-88.939,-3.12393904618232,-41.76452987669486
1137,pp_92,ponto_passagem,-9.9473,-86.2061,-3.1239144547055178,-41.76452987669486
1138,pp_93,ponto_passagem,-9.9473,-81.2061,-3.1238694631639277,-41.76452987669486
1139,IP2.001.1346,equipamento,-9.9473,-73.712,-3.123802028941561,-41.76452987669486
1140,SECV2.001.1350,equipamento,-9.9473,-60.1005,-3.1236795484678903,-41.76452987669486
1141,BUSIP6.001.1593,equipamento,-9.9473,-46.8633,-3.1235604360610227,-41.76452987669486
1142,BUSIP6.001.1591,equipamento,-9.9473,-39.8119,-3.123496985389749,-41.76452987669486
1143,BUSIP20.001.1737,equipamento,-9.9473,-38.5504,-3.123485634023806,-41.76452987669486
1144,BUSIP20.001.1742,equipamento,-9.9473,-31.4406,-3.1234216578513263,-41.76452987669486
